unique_row_ID;BOROUGH;organisation;road_name;unique_contraflow_ID;road_limits_char;order_action;introduces_one_way_street;introduces_cf_cyclelane;introduces_cf_cycletrack;introduces_cf_footway;introduces_contraflow_bus_lane;enables_cf_cycling_in_bus_lane;introduces_cf_seg_cyclelane;FEATURE_ID;osm_id;spatial_data_source;contraflow_start_date;contraflow_stop_date;notice_id_1;publication_date_1;pub_date_1_source_TRO;tro_type_1;tro_action_1;notice_id_2;publication_date_2;pub_date_2_source_TRO;tro_type_2;tro_action_2;notice_id_3;publication_date_3;pub_date_3_source_TRO;tro_type_3;tro_action_3;contraflow_length;geometry
208;Tower Hamlets;Tower Hamlets;Horseferry Road;tow3;Entire length;impose anti-clockwise one-way working for all vehicles except for cycles travelling contra flow;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG066867;"NA";TFL CID;2009-10-12;NA;L-59190-925354;2009-09-21;TRUE;Experimental;Introduction;2355237;2015-06-22;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;74,168531945616849 [m];list(c(536267.034847997, 536266.853484201, 536265.977755313, 536265.22668485, 536264.939199545, 536264.418302425, 536265.005361697, 536266.102744734, 180890.920635206, 180874.702860185, 180855.235937653, 180845.345478531, 180834.037085074, 180822.113787467, 180819.200037734, 180817.150110373))
209;Tower Hamlets;Tower Hamlets;Horseferry Road;tow3;Entire length;impose anti-clockwise one-way working for all vehicles except for cycles travelling contra flow;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG066866;"NA";TFL CID;2009-10-12;NA;L-59190-925354;2009-09-21;TRUE;Experimental;Introduction;2355237;2015-06-22;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;25,237313780115581 [m];list(c(536248.202720742, 536257.930072402, 536260.169301747, 536263.343521402, 536265.460214995, 536266.386193754, 536267.045850454, 180902.300920793, 180902.003622392, 180901.501306291, 180899.442674797, 180896.929034435, 180894.613889096, 180891.026436775))
210;Tower Hamlets;Tower Hamlets;Chisenhale Road;tow4;between its junction with the western kerb line of Driffield Road and its junction with the eastern kerb line of Ellesmere Road;introduces_one_way_street;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG073237;"NA";TFL CID;2017-04-17;NA;2758371;2016-04-06;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,013248520770016 [m];list(c(536183.98732734, 536197.407843994, 183470.576865855, 183481.03345985))
211;Tower Hamlets;Tower Hamlets;Chisenhale Road;tow4;between its junction with the western kerb line of Driffield Road and its junction with the eastern kerb line of Ellesmere Road;introduces_one_way_street;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG073237;"NA";created new from OSM;2017-04-17;NA;2758371;2016-04-06;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;39,125815766211488 [m];list(c(536200.409873381, 536230.269406705, 183479.573205985, 183504.856357075))
212;Tower Hamlets;Tower Hamlets;Driffield Road;tow5;between its junction with the northern kerb line of Roman Road and its junction with the southern kerb line of Chisenhale Road;introduces_one_way_street;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2017-04-17;NA;2758371;2016-04-06;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;123,920637477972562 [m];list(c(536230.269406705, 536277.759599182, 183504.856357075, 183390.396730955))
213;Tower Hamlets;Tower Hamlets;Driffield Road;tow5;between its junction with the northern kerb line of Roman Road and its junction with the southern kerb line of Chisenhale Road;introduces_one_way_street;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2017-04-17;NA;2758371;2016-04-06;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;142,404369354473261 [m];list(c(536277.759599182, 536327.839974374, 183390.396730955, 183257.088965121))
300;Wandsworth;TFL;Roehampton High Street;wan1;CYCLE exemption length of highstreet;exempt pedal cycles from the one way working;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";846917754;OSM_id;2019-04-13;NA;2918580;2017-11-30;TRUE;Permanent;Consultation;3256343;2019-04-12;TRUE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";157,031199666236716 [m];list(c(522341.887561256, 522344.66584384, 522360.377712613, 522364.768545846, 522395.501884107, 522410.106990229, 522419.737613551, 522436.382789526, 522445.77285079, 522464.145101389, 522483.214737187, 173800.58717309, 173801.56629693, 173807.084261069, 173808.947767998, 173821.513913041, 173827.661925361, 173831.353799712, 173837.951482658, 173842.972844509, 173853.784694535, 173867.395088955))
301;Wandsworth;TFL;Roehampton High Street;wan13;cycle lane between Roehampton Lane and No. 22 Roehampton High Street;introduce a contraflow cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2019-04-13;NA;2918580;2017-11-30;TRUE;Permanent;Consultation;3256343;2019-04-12;TRUE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";70,577179972559890 [m];list(c(522332.266119172, 522396.939384243, 173793.323964434, 173821.581832682))
302;Wandsworth;TFL;Frogmore;wan2;None given;introduce and allow a new contraflow cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG154111;"NA";TFL CID;2011-07-19;NA;L-59622-1258743;2010-12-02;TRUE;Permanent;Consultation;L-59850-1401034;2011-07-14;TRUE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";32,788589491511331 [m];list(c(525477.610972745, 525483.17836217, 525489.033974862, 525492.467940018, 174884.863233375, 174878.159533555, 174868.764874767, 174856.222092372))
303;Wandsworth;TFL;Frogmore;wan2;None given;introduce and allow a new contraflow cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG154121;"NA";TFL CID;2011-07-19;NA;L-59622-1258743;2010-12-02;TRUE;Permanent;Consultation;L-59850-1401034;2011-07-14;TRUE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";0,989048642845619 [m];list(c(525476.834743417, 525477.481468831, 174885.789142534, 174885.040835473))
304;Wandsworth;TFL;Unnamed service road (Armoury Way);wan3;fronting Nos. 14 To 22 Armoury Way;exempt cyclists from the one way restriction;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2011-07-19;NA;L-59622-1258743;2010-12-02;TRUE;Permanent;Consultation;L-59850-1401034;2011-07-14;TRUE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";51,531353658983335 [m];list(c(525492.436689323, 525543.762030214, 174854.943685684, 174859.546922841))
305;Wandsworth;Wandsworth;Childebert Road;wan4;None given;exempt pedal cycles from the one-way system;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";4439949;OSM_id;2013-02-04;NA;L-60361-1732070;2012-12-20;TRUE;Permanent;Consultation;L-60407-1753661;2013-01-31;TRUE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";306,188212927949905 [m];list(c(528720.601023591, 528690.418970099, 528687.798524605, 528660.007218427, 528645.38643503, 528635.42970385, 528634.396128682, 528633.840388813, 172598.930215136, 172697.212431118, 172705.970240417, 172798.849453875, 172847.71881639, 172880.983016147, 172887.766859488, 172892.426315397))
306;Wandsworth;Wandsworth;Stapleton Road;wan5;None given;allow pedal cycles to use both of two one-way sections  in a contra-flow direction;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";149040311;OSM_id;2017-03-27;NA;2722185;2017-02-23;TRUE;Permanent;Consultation;2744530;2017-03-23;TRUE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";151,446171799830978 [m];list(c(528008.080323895, 528013.076685115, 528032.227971533, 528034.351462431, 528114.764150801, 172337.083160847, 172331.711783797, 172311.874457016, 172309.847002557, 172229.603773298))
307;Wandsworth;Wandsworth;Stapleton Road;wan5;None given;allow pedal cycles to use both of two one-way sections  in a contra-flow direction;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2017-03-27;NA;2722185;2017-02-23;TRUE;Permanent;Consultation;2744530;2017-03-23;TRUE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";54,532190182301846 [m];list(c(528155.117136227, 528196.354065689, 172188.390248851, 172152.707263905))
308;Wandsworth;Wandsworth;Stapleton Road;wan5;None given;allow pedal cycles to use both of two one-way sections  in a contra-flow direction;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2017-03-27;NA;2722185;2017-02-23;TRUE;Permanent;Consultation;2744530;2017-03-23;TRUE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";92,224552239334656 [m];list(c(528196.354065689, 528265.768118005, 172152.707263905, 172213.428408301))
309;Wandsworth;Wandsworth;Candahar Road;wan6;between Khyber Road and Cabul Road;allow contra-flow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";4416338;OSM_id;2018-04-06;NA;2999427;2018-03-29;TRUE;Experimental;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";49,402919238500836 [m];list(c(527267.869823208, 527268.052745272, 527266.50371953, 527263.934974884, 527263.692525841, 176145.807010159, 176139.880739402, 176124.007879554, 176100.832280609, 176096.631231955))
310;Wandsworth;Wandsworth;Furmage Street;wan7;between Garratt Lane and Twilley Street;allow contra-flow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";4385647;OSM_id;2018-04-06;NA;2999427;2018-03-29;TRUE;Experimental;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";100,750948056903908 [m];list(c(525762.788579404, 525818.147570728, 525828.45756144, 525832.4386756, 525853.974894957, 525856.380607846, 525860.077378123, 525862.039998702, 173826.257098543, 173828.981645566, 173830.137604281, 173831.092733507, 173835.997731712, 173837.681728572, 173838.607600305, 173839.090050432))
311;Wandsworth;Wandsworth;Twilley Street;wan8;between Furmage Street and Kimber Road;allow contra-flow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";4385645;OSM_id;2018-04-06;NA;2999427;2018-03-29;TRUE;Experimental;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";63,555319534571431 [m];list(c(525765.061384151, 525764.714305012, 525764.100738938, 525760.620045124, 525760.638569214, 525761.17448332, 525761.864000439, 525762.788579404, 173763.767729895, 173768.532690668, 173776.206374838, 173822.286818311, 173823.789435419, 173824.893122935, 173825.689043664, 173826.257098543))
312;Wandsworth;Wandsworth;Temperley Road;wan9;between Balham Grove and Ramsden Road;allow contra-flow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";4437786;OSM_id;2018-04-06;NA;2999427;2018-03-29;TRUE;Experimental;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";84,692204840274229 [m];list(c(528342.148995557, 528383.708826685, 528397.372533594, 528405.333622173, 528413.992696619, 528418.210565204, 173808.839546918, 173828.603013699, 173834.065983413, 173840.130769242, 173844.432788964, 173843.704570463))
313;Wandsworth;Wandsworth;Trinity Crescent;wan10;between Balham High Road and Trinity Road;allow contra-flow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";4439914;OSM_id;2018-04-06;NA;2999427;2018-03-29;TRUE;Experimental;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";360,215966189974836 [m];list(c(527850.156937819, 527905.8231846, 527975.578646887, 527997.482886339, 528028.622290577, 528047.926374678, 528067.92412637, 528100.057512698, 528114.79519499, 528133.643670279, 528176.309865509, 528191.766555274, 172596.824074341, 172605.865414099, 172621.013985336, 172623.044055101, 172625.918236645, 172625.424068252, 172622.510529156, 172614.338472067, 172607.654263914, 172595.966029915, 172569.688122625, 172560.418424682))
314;Wandsworth;Wandsworth;Petworth Street;wan11;between its junctions with Rosenau Road and Battersea Bridge Road;impose one-way working for vehicular traffic (except for pedal cycles);TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";4701542;OSM_id;2000-03-27;NA;L-55738-600;2000-01-20;TRUE;Permanent;Consultation;L-55798-543;2000-03-23;TRUE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";100,654365319299586 [m];list(c(527516.446554687, 527467.662069159, 527417.851351551, 176816.607212528, 176806.805881514, 176796.35620169))
315;Wandsworth;Wandsworth;Mapleton Road;wan12;between the western kerbline of Garratt Lane and a point 41 metres west of that kerbline in an easterly direction;impose one way working except cyclists;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";538137720;created new from OSM;2003-11-17;NA;L-57112-500;2003-11-13;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;"NA";NA;NA;"NA";"NA";48,554232028485153 [m];list(c(525714.434892808, 525759.156509988, 174225.060868694, 174243.968285352))
316;Wandsworth;TFL;Roehampton High Street;wan1;CYCLE exemption length of highstreet;exempt pedal cycles from the one way working;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";846917755;OSM_id;2019-04-13;NA;2918580;2017-11-30;TRUE;Permanent;Consultation;3256343;2019-04-12;TRUE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";145,283686326802098 [m];list(c(522483.214737187, 522489.701404883, 522507.263720355, 522516.986314837, 522541.334711461, 522566.606043555, 522597.659951517, 522610.947609722, 173867.395088955, 173872.012920626, 173882.961234306, 173889.470599394, 173903.274949405, 173916.278242633, 173930.789437338, 173935.904925085))
400;Newham;Newham;Burges Road;new1;between a point 16 metres north-west of the north-western kerbline of Barking Road, London E6 and the north-western kerbline of Barking Road,;contraflow cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";99951737;OSM_id;NA;NA;L-58109-911;2006-09-27;TRUE;Permanent;Consultation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,220883000533933 [m];list(c(543455.275588785, 543458.867813901, 543467.105935441, 183874.724631564, 183873.357106934, 183865.510252283))
401;Newham;Newham;Aldworth Road;new2;from West Ham Lane to Faringford Road;enable contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2019-03-25;NA;2846585;2017-08-16;TRUE;Permanent;Consultation;3237211;2019-03-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;74,150018300463287 [m];list(c(539096.675920379, 539152.952549564, 184164.590052507, 184212.872204713))
403;Newham;Newham;Boleyn Road;new4;from Green Street to Stukeley Road;enable contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2017-12-08;NA;2846585;2017-08-16;TRUE;Permanent;Consultation;2922481;2017-12-06;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;228,768185968582799 [m];list(c(540851.594704136, 541076.704332083, 184170.687415169, 184211.43711844))
407;Newham;Newham;Elizabeth Road;new7;from Fry Road to Katherine Road;enable contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2019-03-25;NA;2846585;2017-08-16;TRUE;Permanent;Consultation;3237211;2019-03-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;73,629460090823187 [m];list(c(541746.745589014, 541809.52082122, 184025.33139809, 184063.809542727))
